Name,Team.x,Oppt,week,Points_FD,Salary_FD,Points_DK,Salary_DK,Points_YH,Salary_YH,logo,last_name,first_name,season,position,depth_chart_position,jersey_number,status,full_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,fantasy_data_id,sleeper_id,update_dt,headshot_url,headshot_url2,name,position.y,depth_chart_position.y,Team.y,position.z,depth_chart_position.z
"Duvernay, Devin",BAL,KAN,3,7.7,4500,8.7,3200,7.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,NYG,16,1.2,4900,1.7,3000,1.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,PIT,8,4.4,4800,4.9,3000,4.4,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,TEN,11,1,4800,1.5,3000,1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,CIN,17,2.2,5000,2.2,3000,2.2,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,CLE,14,0,5100,0,3000,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,HOU,2,2.4,4500,2.9,3400,2.4,11,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,IND,9,-0.1,4800,-0.1,3000,-0.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,NWE,10,6,4900,7.5,3000,6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,PHI,6,4.6,4800,6.1,3000,4.6,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,PIT,12,3.5,4900,5,3000,3.5,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Duvernay, Devin",BAL,WAS,4,0.9,4500,1.4,3300,0.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Baltimore_Ravens_logo.svg/193px-Baltimore_Ravens_logo.svg.png' height='12'></img>,Duvernay,Devin,2020,WR,RWR,13,Active,Devin Duvernay,1997-09-12,5-11,210,Texas,Sachse (TX),00-0036331,4039050,d93dbc83-e604-4823-a24e-d162cbd8d4d9,32762,14636,40006,21721,6847,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4039050.png' height='20'></img>,"Duvernay, Devin",,,,,
"Dwelley, Ross",SFO,ARI,1,0,4200,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,GNB,9,6.7,4800,8.2,3800,6.7,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,LAR,6,0,4300,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,MIA,5,0,4300,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,PHI,4,0,4700,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,SEA,17,3.1,4200,4.1,2500,3.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,WAS,14,3,4900,4,2500,3,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,ARI,16,0,4300,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,DAL,15,3.8,4400,4.8,2500,3.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,LAR,12,0.8,5000,1.3,2900,0.8,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,NOR,10,2.7,5000,3.2,3800,2.7,12,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,NWE,7,0,4300,0,2500,0,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,NYG,3,6.9,4200,8.9,2500,6.9,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,NYJ,2,1,4400,1.5,2500,1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Dwelley, Ross",SFO,SEA,8,8.1,4200,8.6,2500,8.1,10,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png' height='12'></img>,Dwelley,Ross,2020,TE,RTE,82,Active,Ross Dwelley,1995-01-26,6-5,240,San Diego,Oakridge (CA),00-0034073,3120303,70473218-5ae3-47b4-86fd-151e68f1e8b9,31329,13030,20994,20361,5285,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3120303.png' height='20'></img>,"Dwelley, Ross",,,,,
"Ebron, Eric",PIT,BAL,12,8.9,5700,12.4,4100,8.9,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,CIN,10,4.8,5400,5.8,4400,4.8,19,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,CLE,6,1.9,5200,2.9,4100,1.9,16,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,DEN,2,5.8,4900,7.3,4300,5.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,HOU,3,13.7,4700,16.2,4300,13.7,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,IND,16,13.2,5500,15.7,4200,13.2,15,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,PHI,5,4.8,5100,8.3,4000,4.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,WAS,13,10.3,5600,13.8,4400,10.3,17,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,BAL,8,12.8,5100,14.8,3900,12.8,14,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,BUF,14,6,5600,7,4600,6,18,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
"Ebron, Eric",PIT,CIN,15,0,5600,0,4400,0,19,<img src = 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/100px-Pittsburgh_Steelers_logo.svg.png' height='12'></img>,Ebron,Eric,2020,TE,TE,85,Active,Eric Ebron,1993-04-10,6-4,253,North Carolina,Smith (NC),00-0031387,16732,9fbcfae9-dd14-415c-8952-9b1b5dff0dfc,27538,9210,8645,16451,2118,2021-02-27T07:11:01.619720Z,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png,<img src = 'https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/16732.png' height='20'></img>,"Ebron, Eric",,,,,
